index,polynomial,operation,operand 1,operand 2,cost,order
1822,3x^2+25x+2,ADD,614,13,5,2
1823,4x^2+2x+1,ADD,344,1,4,2
1824,4x^2+3x+2,ADD,354,2,4,2
1825,4x^2+4x+3,ADD,337,3,4,2
1826,4x^2+5x+4,ADD,369,4,4,2
1827,4x^2+6x+5,ADD,376,5,4,2
1828,4x^2+8x+7,ADD,352,7,4,2
1829,4x^2+9x+8,ADD,396,8,4,2
1830,4x^2+10x+9,ADD,403,9,4,2
1831,5x^2+3x+1,ADD,355,1,4,2
1832,5x^2+4x+2,ADD,362,2,4,2
1833,5x^2+5x+3,ADD,338,3,4,2
1834,5x^2+6x+4,ADD,377,4,4,2
1835,5x^2+7x+5,ADD,384,5,4,2
1836,5x^2+8x+6,ADD,390,6,4,2
1837,5x^2+9x+7,ADD,397,7,4,2
1838,5x^2+11x+9,ADD,353,20,5,2
1839,5x^2+12x+10,ADD,542,3,5,2
1840,6x^2+5x+2,ADD,370,2,4,2
1841,6x^2+6x+3,ADD,339,3,4,2
1842,6x^2+7x+4,ADD,385,4,4,2
1843,6x^2+8x+5,ADD,391,5,4,2
1844,6x^2+9x+6,ADD,398,6,4,2
1845,6x^2+10x+7,ADD,404,7,4,2
1846,6x^2+11x+8,ADD,404,19,5,2
1847,12x^2+10x+1,ADD,432,1,5,2
1848,7x^2+8x+4,ADD,392,4,4,2
1849,8x^2+10x+5,ADD,406,5,4,2
1850,9x^2+12x+6,ADD,525,3,5,2
1851,7x^2+6x+2,ADD,378,2,4,2
1852,7x^2+12x+8,ADD,534,3,5,2
1853,7x^2+7x+3,ADD,340,3,4,2
1854,8x^2+8x+3,ADD,341,3,4,2
1855,9x^2+9x+3,ADD,342,3,4,2
1856,8x^2+9x+4,ADD,400,4,4,2
1857,9x^2+10x+4,ADD,407,4,4,2
1858,10x^2+11x+4,ADD,343,15,5,2
1859,7x^2+9x+5,ADD,399,5,4,2
1860,9x^2+11x+5,ADD,407,16,5,2
1861,10x^2+12x+5,ADD,464,5,5,2
1862,7x^2+10x+6,ADD,405,6,4,2
1863,8x^2+11x+6,ADD,406,17,5,2
1864,7x^2+11x+7,ADD,405,18,5,2
1865,8x^2+12x+7,ADD,463,7,5,2
1866,9x^2+13x+7,ADD,531,3,5,2
1867,8x^2+13x+8,ADD,535,3,5,2
1868,7x^2+13x+9,ADD,539,3,5,2
1869,4x^2+4x+4,ADD,337,4,4,2
1870,4x^2+5x+6,ADD,369,6,4,2
1871,4x^2+6x+8,ADD,376,8,4,2
1872,4x^2+7x+10,ADD,383,10,4,2
1873,5x^2+7x+6,ADD,384,6,4,2
1874,5x^2+8x+8,ADD,390,8,4,2
1875,5x^2+9x+10,ADD,397,10,4,2
1876,6x^2+10x+8,ADD,404,8,4,2
1877,6x^2+11x+10,ADD,404,21,5,2
1878,7x^2+13x+10,ADD,539,4,5,2
1879,4x^2+6x+9,ADD,376,9,4,2
1880,5x^2+9x+9,ADD,397,9,4,2
1881,7x^2+4x+1,ADD,364,1,4,2
1882,9x^2+5x+1,ADD,373,1,4,2
1883,9x^2+7x+2,ADD,387,2,4,2
1884,11x^2+8x+2,ADD,395,2,5,2
1885,11x^2+10x+3,ADD,408,3,5,2
1886,7x^2+12x+9,ADD,534,4,5,2
1887,12x^2+6x+1,ADD,424,1,5,2
1888,4x^2+1,ADD,298,1,3,2
1889,4x^2+2,ADD,298,2,3,2
1890,4x^2+3,ADD,298,3,3,2
1891,4x^2+4,ADD,298,4,3,2
1892,4x^2+5,ADD,298,5,3,2
1893,4x^2+6,ADD,298,6,3,2
1894,4x^2+7,ADD,298,7,3,2
1895,4x^2+8,ADD,298,8,3,2
1896,4x^2+9,ADD,298,9,3,2
1897,4x^2+10,ADD,298,10,3,2
1898,4x^2+x+1,ADD,298,12,4,2
1899,4x^2+x+2,ADD,298,13,4,2
1900,4x^2+x+3,ADD,298,14,4,2
1901,4x^2+x+4,ADD,298,15,4,2
1902,4x^2+x+5,ADD,298,16,4,2
1903,4x^2+x+6,ADD,298,17,4,2
1904,4x^2+x+7,ADD,298,18,4,2
1905,4x^2+x+8,ADD,298,19,4,2
1906,4x^2+x+9,ADD,298,20,4,2
1907,4x^2+x+10,ADD,298,21,4,2
1908,4x^2+2x+2,ADD,344,2,4,2
1909,4x^2+2x+3,ADD,344,3,4,2
1910,4x^2+2x+4,ADD,344,4,4,2
1911,4x^2+2x+5,ADD,344,5,4,2
1912,4x^2+2x+6,ADD,344,6,4,2
1913,4x^2+2x+7,ADD,344,7,4,2
1914,4x^2+2x+8,ADD,344,8,4,2
1915,4x^2+2x+9,ADD,344,9,4,2
1916,4x^2+2x+10,ADD,344,10,4,2
1917,4x^2+3x+3,ADD,354,3,4,2
1918,4x^2+3x+4,ADD,354,4,4,2
1919,4x^2+3x+5,ADD,354,5,4,2
1920,4x^2+3x+6,ADD,354,6,4,2
1921,4x^2+3x+7,ADD,354,7,4,2
1922,4x^2+3x+8,ADD,354,8,4,2
1923,4x^2+3x+9,ADD,354,9,4,2
1924,4x^2+3x+10,ADD,354,10,4,2
1925,4x^2+5x+5,ADD,369,5,4,2
1926,4x^2+6x+6,ADD,376,6,4,2
1927,4x^2+7x+7,ADD,383,7,4,2
1928,4x^2+10x+10,ADD,403,10,4,2
1929,4x^2+4x+8,ADD,337,8,4,2
1930,4x^2+5x+10,ADD,369,10,4,2
1931,4x^2+4x+5,ADD,337,5,4,2
1932,4x^2+4x+6,ADD,337,6,4,2
1933,4x^2+4x+7,ADD,337,7,4,2
1934,4x^2+5x+7,ADD,369,7,4,2
1935,4x^2+6x+7,ADD,376,7,4,2
1936,4x^2+5x+8,ADD,369,8,4,2
1937,4x^2+7x+8,ADD,383,8,4,2
1938,4x^2+4x+9,ADD,337,9,4,2
1939,4x^2+5x+9,ADD,369,9,4,2
1940,4x^2+7x+9,ADD,383,9,4,2
1941,4x^2+8x+9,ADD,352,9,4,2
1942,4x^2+4x+10,ADD,337,10,4,2
1943,4x^2+6x+10,ADD,376,10,4,2
1944,4x^2+8x+10,ADD,352,10,4,2
1945,4x^2+16x+1,ADD,454,1,4,2
1946,4x^2+18x+1,ADD,455,1,5,2
1947,4x^2+20x+1,ADD,456,1,4,2
1948,4x^2+22x+1,ADD,452,62,6,2
1949,4x^2+15x+1,ADD,298,171,6,2
1950,4x^2+17x+1,ADD,454,12,5,2
1951,4x^2+23x+1,ADD,454,59,6,2
1952,4x^2+19x+1,ADD,396,62,6,2
1953,4x^2+21x+1,ADD,456,12,5,2
1954,4x^2+18x+2,ADD,455,2,5,2
1955,4x^2+20x+2,ADD,456,2,4,2
1956,4x^2+22x+2,ADD,452,77,6,2
1957,4x^2+23x+2,ADD,454,74,6,2
1958,4x^2+19x+2,ADD,396,77,6,2
1959,4x^2+21x+2,ADD,456,13,5,2
1960,4x^2+22x+3,ADD,452,87,6,2
1961,4x^2+23x+3,ADD,454,84,6,2
1962,4x^2+21x+3,ADD,456,14,5,2
1963,4x^2+24x+1,ADD,609,1,4,2
1964,4x^2+24x+2,ADD,609,2,4,2
1965,4x^2+25x+1,ADD,609,12,5,2
1966,5x^2+2x+1,ADD,345,1,4,2
1967,5x^2+3x+2,ADD,355,2,4,2
1968,5x^2+4x+3,ADD,362,3,4,2
1969,5x^2+5x+4,ADD,338,4,4,2
1970,5x^2+6x+5,ADD,377,5,4,2
1971,5x^2+8x+7,ADD,390,7,4,2
1972,5x^2+9x+8,ADD,397,8,4,2
1973,5x^2+10x+9,ADD,353,9,4,2
1974,6x^2+3x+1,ADD,356,1,4,2
1975,6x^2+4x+2,ADD,363,2,4,2
1976,6x^2+5x+3,ADD,370,3,4,2
1977,6x^2+6x+4,ADD,339,4,4,2
1978,6x^2+7x+5,ADD,385,5,4,2
1979,6x^2+8x+6,ADD,391,6,4,2
1980,6x^2+9x+7,ADD,398,7,4,2
1981,6x^2+11x+9,ADD,404,20,5,2
1982,6x^2+12x+10,ADD,457,10,4,2
1983,7x^2+5x+2,ADD,371,2,4,2
1984,7x^2+6x+3,ADD,378,3,4,2
1985,7x^2+7x+4,ADD,340,4,4,2
1986,7x^2+8x+5,ADD,392,5,4,2
1987,7x^2+9x+6,ADD,399,6,4,2
1988,7x^2+10x+7,ADD,405,7,4,2
1989,7x^2+11x+8,ADD,405,19,5,2
1990,12x^2+9x+1,ADD,430,1,5,2
1991,8x^2+8x+4,ADD,341,4,4,2
1992,9x^2+10x+5,ADD,407,5,4,2
1993,10x^2+12x+6,ADD,464,6,5,2
1994,8x^2+6x+2,ADD,379,2,4,2
1995,8x^2+12x+8,ADD,463,8,5,2
1996,8x^2+7x+3,ADD,386,3,4,2
1997,9x^2+8x+3,ADD,393,3,4,2
1998,10x^2+9x+3,ADD,401,3,4,2
1999,9x^2+9x+4,ADD,342,4,4,2
2000,10x^2+10x+4,ADD,343,4,4,2
2001,11x^2+11x+4,ADD,498,4,5,2
2002,8x^2+9x+5,ADD,400,5,4,2
2003,10x^2+11x+5,ADD,343,16,5,2
2004,8x^2+10x+6,ADD,406,6,4,2
2005,9x^2+11x+6,ADD,407,17,5,2
2006,8x^2+11x+7,ADD,406,18,5,2
2007,9x^2+12x+7,ADD,525,4,5,2
2008,9x^2+13x+8,ADD,531,4,5,2
2009,8x^2+13x+9,ADD,535,4,5,2
2010,5x^2+4x+4,ADD,362,4,4,2
2011,5x^2+5x+6,ADD,338,6,4,2
2012,5x^2+6x+8,ADD,377,8,4,2
2013,5x^2+7x+10,ADD,384,10,4,2
2014,6x^2+7x+6,ADD,385,6,4,2
2015,6x^2+8x+8,ADD,391,8,4,2
2016,6x^2+9x+10,ADD,398,10,4,2
2017,7x^2+10x+8,ADD,405,8,4,2
2018,7x^2+11x+10,ADD,405,21,5,2
2019,5x^2+6x+9,ADD,377,9,4,2
2020,6x^2+9x+9,ADD,398,9,4,2
2021,8x^2+4x+1,ADD,365,1,4,2
2022,10x^2+5x+1,ADD,374,1,4,2
2023,10x^2+7x+2,ADD,388,2,4,2
2024,12x^2+8x+2,ADD,428,2,5,2
2025,8x^2+12x+9,ADD,463,9,5,2
2026,13x^2+6x+1,ADD,425,1,6,2
2027,5x^2+1,ADD,299,1,3,2
2028,5x^2+2,ADD,299,2,3,2
2029,5x^2+3,ADD,299,3,3,2
2030,5x^2+4,ADD,299,4,3,2
2031,5x^2+5,ADD,299,5,3,2
2032,5x^2+6,ADD,299,6,3,2
2033,5x^2+7,ADD,299,7,3,2
2034,5x^2+8,ADD,299,8,3,2
2035,5x^2+9,ADD,299,9,3,2
2036,5x^2+10,ADD,299,10,3,2
2037,5x^2+x+1,ADD,299,12,4,2
2038,5x^2+x+2,ADD,299,13,4,2
2039,5x^2+x+3,ADD,299,14,4,2
2040,5x^2+x+4,ADD,299,15,4,2
2041,5x^2+x+5,ADD,299,16,4,2
2042,5x^2+x+6,ADD,299,17,4,2
2043,5x^2+x+7,ADD,299,18,4,2
2044,5x^2+x+8,ADD,299,19,4,2
2045,5x^2+x+9,ADD,299,20,4,2
2046,5x^2+x+10,ADD,299,21,4,2
2047,5x^2+2x+2,ADD,345,2,4,2
2048,5x^2+2x+3,ADD,345,3,4,2
2049,5x^2+2x+4,ADD,345,4,4,2
2050,5x^2+2x+5,ADD,345,5,4,2
2051,5x^2+2x+6,ADD,345,6,4,2
2052,5x^2+2x+7,ADD,345,7,4,2
2053,5x^2+2x+8,ADD,345,8,4,2
2054,5x^2+2x+9,ADD,345,9,4,2
2055,5x^2+2x+10,ADD,345,10,4,2
2056,5x^2+3x+3,ADD,355,3,4,2
2057,5x^2+3x+4,ADD,355,4,4,2
2058,5x^2+3x+5,ADD,355,5,4,2
2059,5x^2+3x+6,ADD,355,6,4,2
2060,5x^2+3x+7,ADD,355,7,4,2
2061,5x^2+3x+8,ADD,355,8,4,2
2062,5x^2+3x+9,ADD,355,9,4,2
2063,5x^2+3x+10,ADD,355,10,4,2
2064,5x^2+5x+5,ADD,338,5,4,2
2065,5x^2+6x+6,ADD,377,6,4,2
2066,5x^2+7x+7,ADD,384,7,4,2
2067,5x^2+10x+10,ADD,353,10,4,2
2068,5x^2+4x+8,ADD,362,8,4,2
2069,5x^2+5x+10,ADD,338,10,4,2
2070,5x^2+4x+5,ADD,362,5,4,2
2071,5x^2+4x+6,ADD,362,6,4,2
2072,5x^2+4x+7,ADD,362,7,4,2
2073,5x^2+5x+7,ADD,338,7,4,2
2074,5x^2+6x+7,ADD,377,7,4,2
2075,5x^2+5x+8,ADD,338,8,4,2
2076,5x^2+7x+8,ADD,384,8,4,2
2077,5x^2+4x+9,ADD,362,9,4,2
2078,5x^2+5x+9,ADD,338,9,4,2
2079,5x^2+7x+9,ADD,384,9,4,2
2080,5x^2+8x+9,ADD,390,9,4,2
2081,5x^2+4x+10,ADD,362,10,4,2
2082,5x^2+6x+10,ADD,377,10,4,2
2083,5x^2+8x+10,ADD,390,10,4,2
2084,5x^2+16x+1,ADD,582,12,5,2
2085,5x^2+18x+1,ADD,299,150,6,2
